"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"returnEnumOptions","returnEnumOptions","a","()Lnet/minecraft/src/EnumOptions;","()Lhr;","net/minecraft/src/GuiSmallButton","aa","net/minecraft/src","0"
"renderTileEntityMobSpawner","renderTileEntityMobSpawner","a","(Lnet/minecraft/src/TileEntityMobSpawner;DDDF)V","(Lcw;DDDF)V","net/minecraft/src/TileEntityMobSpawnerRenderer","af","net/minecraft/src","0"
"tryToCreatePortal","tryToCreatePortal","a_","(Lnet/minecraft/src/World;III)Z","(Lfb;III)Z","net/minecraft/src/BlockPortal","aj","net/minecraft/src","0"
"func_801_a","func_801_a","a","(DD)D","(DD)D","net/minecraft/src/NoiseGeneratorPerlin","al","net/minecraft/src","0"
"func_805_a","func_805_a","a","([DDDDIIIDDDD)V","([DDDDIIIDDDD)V","net/minecraft/src/NoiseGeneratorPerlin","al","net/minecraft/src","0"
"grad","grad","a","(IDDD)D","(IDDD)D","net/minecraft/src/NoiseGeneratorPerlin","al","net/minecraft/src","0"
"lerp","lerp","b","(DDD)D","(DDD)D","net/minecraft/src/NoiseGeneratorPerlin","al","net/minecraft/src","0"
"generateNoise","generateNoise","a","(DDD)D","(DDD)D","net/minecraft/src/NoiseGeneratorPerlin","al","net/minecraft/src","0"
"func_4110_a","func_4110_a","a","(IDD)D","(IDD)D","net/minecraft/src/NoiseGeneratorPerlin","al","net/minecraft/src","0"
"func_27464_d","func_27464_d","d","(Lnet/minecraft/src/J_PositionTrackingPushbackReader;Lnet/minecraft/src/J_JsonListener;)V","(Llf;Lvy;)V","net/minecraft/src/J_SajParser","am","net/minecraft/src","0"
"func_27449_c","func_27449_c","c","(Lnet/minecraft/src/J_PositionTrackingPushbackReader;Lnet/minecraft/src/J_JsonListener;)V","(Llf;Lvy;)V","net/minecraft/src/J_SajParser","am","net/minecraft/src","0"
"func_27463_a","func_27463_a","a","(Ljava/io/Reader;Lnet/minecraft/src/J_JsonListener;)V","(Ljava/io/Reader;Lvy;)V","net/minecraft/src/J_SajParser","am","net/minecraft/src","0"
"func_27459_a","func_27459_a","a","(Lnet/minecraft/src/J_PositionTrackingPushbackReader;)Ljava/lang/String;","(Llf;)Ljava/lang/String;","net/minecraft/src/J_SajParser","am","net/minecraft/src","0"
"func_27451_b","func_27451_b","b","(Lnet/minecraft/src/J_PositionTrackingPushbackReader;)Ljava/lang/String;","(Llf;)Ljava/lang/String;","net/minecraft/src/J_SajParser","am","net/minecraft/src","0"
"func_27453_b","func_27453_b","b","(Lnet/minecraft/src/J_PositionTrackingPushbackReader;Lnet/minecraft/src/J_JsonListener;)V","(Llf;Lvy;)V","net/minecraft/src/J_SajParser","am","net/minecraft/src","0"
